Username,Comment
@smartthings2514,Male beauty ❤
@brittybidari7798,Then thought was movie now so makes sense 2 international students trying to make some living somewhere around europe 😂
@shiva8188,Bachpan ma ye gana bahut suna tha ❤ childhood is best
@vijayrathod2533,This song masterpiece No comments
@armangaming6815,Salman khan is so handsome in this song ❤❤❤❤❤
@JANVI00111,Kisi ne dedicate Kiya Tha 2008 mei miss you
@_kucial_,I think I was 8 years old when I used to listen to this music and now I listen to it everyday . It consists of so many emotions and sometimes things are unexplainable.
@sainadhreddy1762,just remembered this song on this day morning at 6am randomly after 15 years 😅 those were the good old days i’m a telugu guy but still me and my sister used to watch 9xm daily morning before going to school 😢 beegi billi bade chote advertisement were ❤😅 those days race ajab prem ki gajab kahani etc lot of hindi songs were my favourite but right now hindi music is not that good😅
@DurlovchRay-zb1vo,SUPER DOST HAA OMM   OMM
@TheFakhar12345,Meri Dost to Ruaan ❤️ 15 Years..
@dishantkaushal,Shreya shreya shreya shreya shreya shreya you are just out of this world❤
@Degenerate77,2:15 best part❤
@user-qx2hv6dn5o,بس سؤال هذا فيلم مأخوذ من فيلم اجنبي شنو اسمه
@adventurouswiz4462,Kya gana hain yaar ❤❤❤..🔥
@ZainabSyedjuma-fr4mw,I love Katrina Kaif song's and movies since childhood ❤️💜
@javedsifi5840,"Nice song 
Ek pal ke liye laga ke main 10 saal peeche chala gaya"
@user-di7pl1di9s,Lol ab samjha jab parents kehte hain aj kal vaise gane nhi  bante.
@MythicboyPY228,Sab YAAD AAYEGA EK DIN😊❤
@kianim8344,This is what magic and fairytale sounds like
@AminKhan-wb8pz,😂😮❤
@nawazkahn786,Nobody remember Yuvraj but this song touches the soul big time
@Zarahussain220,My childhood fvt song ♥️♥️♥️♥️
@thestargazer8978,Okay he is the one❤..I miss him
@shanavazhussain3228,Really old is gold 😮
@kevintf2,He gave such a great album for sallu and in return what he did was just mock legendary ARR.. This idiot lallu bhai doesn't deserve to be performing in ARR's music
@anilpethari1678,Try the original music 'a town with an ocean view
@snehalsathawane3564,Shreya sweet voice is still mesmerizing...
@AmOnlyUrs,"This film had maestro AR Rehman compositions, amazing locations, A list actors and director himself a legend of many evergreen  blockbusters. Sadly a poor story let the film down at BO. Superb song nevertheless. Enjoy it to the fullest with your special person anytime. ❤❤❤❤"
@SahilKor,their chemisty was amazing ❤
@nazimhussain839,"Wht a lovely & fantastic song, this song  reminds my childhood, im very  crazy to see this movie bcos i like salman bhai when i started  to see movie's,  arranged dvd cd, and see this movie to my neighbors😊😅  i can't miss those days😢😢😊😊childhood is the best days of our life"
@poojabhosale536,🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😭😭😭😭😭😭😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
@user-he8ir1ui4s,Nostalgic ! ❤
@rishishetty3904,Real 💕 love was only between Salman ❤ Ash ❣️ ........... Baki sab to aye aur chale gaye .Salman still misses Ash and even for Ash .Salman is purest of heart ❤️
@stenomaker,Tu hi to meri dost thi 😢
@user-ou6kw9ef6o,"When i was 3 or 4 year old my father purchased the cd of this song and i used to play this songs on the winter's  morning everyday while getting ready for school and singing this song that time was more better than this rap era , we can never forgetr the bluetooth generation songs and 2 g and 3 g songs."
@watsupstatusview3810,Any one hear 2023 😂😂😂❤❤❤❤❤❤❤
@abidakhan3132,😳❤️🥺♥️♥️♥️♥️♥️♥️
@majedaaa_x,Katrina was at her peak in this era.
@laibahoorulainn5910,Ek to huan oper se awaz
@AminKhan-wb8pz,Ek pahli jaise zimidari 😍🙂😉 dosri majbori 😘🤗
@manozzyadav3086,"It's October 2023 and I'm listening this song
14 yr old but feel the same ❤"
@veerangangStudios,"Missing those beautiful days ❤
It's an 90s emotions 😭"
@Dectareedits,Still listening this song in 2023🙋‍♂️
@anjalisahani6275,tuhi to meri dost hai this line is so nice 💖🔥🔥
@mishelalarconrodriguez9363,😭🥺Aku terus menangis dengan lagu ini🥺😭
@beeyoung7074,CD par cassette chalane wale bhai like kre
@silvereverie,"When i was a kid, i used to always think that the male singer in the song is kk lol. Anyways one of my fav, brings a lot of those sweet nostalgic memories. <3"
@user-gv4xg4tc9q,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
@Prashantsingh-lz1uc,At 3:55 missing my love ❤ we broke off 2 years have passed still she is missed by me dont know abt her feelings😢
@hammadmirza3523,❤❤
@sachinmemz1072,That Salman Was ❤
@MohitSharma-vd8tt,"When I used to listen to this song in my childhood, I used to sing the lyrics as something else. """"Aaja main hawao me baitha ke le Chalu tuhi to Meri ghost hai ""'😂😂😂"
@balwinderrawat4006,Still listening this kind of song  in 2023 🎵😌👌 full mind Peace ✌😌
@ebonymanley26,Beautiful song salman look so handsome ❤
@manuprasad393,😍😍
@LoveIsLifeTurkishIndia,Era before 2014 are best... no negativeness
@nuunjaanasheen,Lattu banke phirro..mere aage peeche
@nuunjaanasheen,I love 7 toms😢🎉
@nuunjaanasheen,"Khiloon pe leke chalo..
Golconda khilaa chalega😅🎉"
@riarafita1556,"I'm from Indonesia, i'm still listen this song until now, sep 2023"
@raj.007,School ke din yaad aa gaye 😢❤
@cool_duggu,Anyone else listing this masterpiece in Sep 2023..???
@lunnyajangoi5332,Lol am I the only one who used to think that this song was from ghajini movie 🙂💀
@mdsalam-sw8vx,Now 2023❤❤but this song first time listen 2007❤❤ Memorial moments 💕💕💕💕love u sallu Bhaijaan me  from Bangladesh 🇧🇩🇧🇩🇧🇩
@SaimonSarkerRome,Nostalgiaaaa
@ambiabibimandol147,Salman king star 😢🎉🎉🎉🎉🎉😂❤😂🎉🎉❤❤😂🎉😂
@anshnaik218,Bhoi😎💔
@thestargazer8978,Someone sent this to me today..and suddenly it hit me..I have my exam today hope so it will go better😉
@user-tc1td2mu4l,❤❤❤❤❤
@touchcityin,❤
@WaddiaS,salman is such a vibe killer
@user-cf7tb5vj9l,Salman Bhai 😊😊😊❤
@Alexandra-jy5ln,3:33 ❤❤❤🙂🙂u can feel the music
@reggieabraham3758,Such an awesome song...and the video is beautiful as well 😍😍😍
@MayankSingh-ee6vd,❤
@noorsheik1277,Bhaijaan❤
@baz4098,कितना हिलता डुलता रहता है 🤷🏻‍♀️गाने में इतना वैरिएशन नहीं जितना सल्लू मियां हिलते रहते है 😁
@joshray3748,😅.
@fazlerabbyrony,"Without Video: Its awesome song
With video: "
@sukhjeetsingh1538,"Wow Bachpan ke din yaad aa gaye, bahut suna ye gana us time."
@MukeshMakwana7246,Listening This Song At 2:00 AM While Traveling In Bus 🙌❤️
@rohitdas8819,Are Kahan ho ?yaar kho gaye
@sachinyd007,It's a big shame that this song has only 16 million views
@sonusharma9982,❤❤❤❤
@fungame4682,2009 msi hi
@fungame4682,Ye gana maine phle ths jab phone mai song hota tha
@scapegoat5712,No one can compete his looks here so handsome
@Rainbow_Musics,Masterpiece ❤❤❤❤
@exchange742,❤️‍🩹q 1/2 ❣️
@aijash03,"This is not just a song
It's an emotion for 90's kid's 😭 
Teenagae era.❤️ 
Missing those beautiful day's. 😔
What a time that was esp: 05-09 Day's ✨💖"
@pintusethi4290,Ye gaana subah subah 9xm pe sunke college jaata tha....❤❤❤❤❤
@user-rd5ji8is4r,ALWAYS LOVE THIS SONG
@akshaysharma4979,Salman Khan probably the best looking actor at that time
@arshkumar9207,Old is real gold
@rimpaghosh11,❤ufff erom song ar hobena❤
@mangeshsarode5165,suddenly this song hit my mind and im came here for listening this masterpiece song..miss my childhood days..smart phone generation couldn't understand the emotions of bluetooth areas songs..❤😍
@engeeningshortcuts6183,तेच ते 10 वी चे दिवस आणि शाळेची आवरा आवर करत 9xm वर लागलेली ही आठवण😮❤
@mandiradebbarma3466,Love Salman ❤️😍
@arshsahay5131,Recently added in playlist
@salauddinkader9510,Feeling better very interesting
@saloniparikh8093,"Mein jagta rehta hu, neend bhari jheel se aankhon mein"
@EyoAle,😢😢😢😢😢
@simplelifestyle1279,Katrina is suzuka i😍
@rockyhossain7907,shreya is awesome
@NASABOY777,😢is anyone watching in August 2023?
@sohailwaris6017,Bring my childhood back 😭
@bishwashkarmacharya9448,I like this song
@Dhananjuly,Absolute Childhood Memory
@mohammedadeeb599,0:40 & 2:58 was the only line that direct touch heart ❤
@anjumarpa574,😢😢❤❤song
@Abhishek_I99,Benny Dayal is as underrated as KK we should understand his importance ❤️
@kushverma2174,Old is gold 😍
@gamersafwan6669,Vaijan at his realest real
@faisalnadeem2450,🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹🦋🌹❤🌹🦋🌹🦋🌹🦋🌹🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹💋🌹🦋🌹🦋🌹
@namratasarkar7053,I want this time back..🥲🥲
@Yaseenbasha-dc6nx,B😂
@sohelsaiyed7670,OCTOBER 2008 KYA WAQT THA MERA..😰😰😰
@wholesale7386,1:56
@jasveensinghkohli7053,Once upon a time when Salman had a different charm
@MuhammadAli-fe9zq,".....JAI HO MY BIJAN.....
      ❤️🤲❤️🤟❤️🤲❤️"
@mfa_mfa,Use to wait for this song to play on fm of my phone
@tskn1828,Salman looks💘
@batmanarkhamcity3684,"I can listen to this song nonstop, on loop ❤"
@chillon7945,Sonu nigam would be perfect for this particular song
@sovachakrabortty5127,Kon kon a song 2023 main sunraha ha❤
@NiHaL.MaNsuRi.147,Miss those days 😢😢❤
@Hrishikesh7272,"2007-2008,  9X music  I was in 10th class , Kyaa yade hai yaar , subah ye gaane sunkar school nikalte the , 
Ab wo din wapas nahi 😢"
@sasankarsaikia4163,Katrina's acting is like she is doing insta reels.
@sohailgill2641,Who listen this song 2023 ?
@naamraw,Life was so good and colourful when Salman used to come up with these bangers this was his prime and our childhood just peak
@arunabhabar8027,fabulous
@i_nehatiwari,Why m crying. August 2023
@kaustavdas7748,2023
@zunaedsitol4076,"After so many years 
Feeling nostalgia 
Back to my College life😪😪😪"
@mf-hr3ep,"Sab katham hogya yuv dhoni
himesh imran
salman bahi kat
ronaldo messi"
@bharti.6855,KhNa kaya mere babu ne ya nhi
@thesnimpv8481,This is a very nice song
@ambroseplays19,Really love this song
@aamir-al-kashmiri4177,Tu hi toe meri dost hai.🌕
@shivanandtivary7853,Dost ki yaad aati hai
@pharmacisttausif,Salman bhais handsomeness at its peak 🥰🥰
@laxmitomar5254,Dost !!!
@piyushjadhav2278,Yeah old is gold katrina is so ggod looking and innocent❤
@bushraafreen9825,One of favourite song ❤
@RamKumar-pe7hp,"Dost hi reh gayi.....
Masterpiece though"
@qaisermalik7680,Who is listening in August 2023❤
@mohdishaqishaq5083,❤❤❤❤
@afrozaaktersumi3128,Who in 2023?
@juhi5643,3:20 ❤🌼❤ 1:37 1:55 3:22
@anujmeena,Locations are awesome 💚💚💚
@MdNaim-or5do,shreya ghoshal ❤️❤️❤️❤️❤️
@jejarmara8091,Feel it♥️♥️
@jsludhiana4247,love this song
@ankushmanhas5194,❤
@moveongamer703,Bachpan ka pyar yad a gaya...😫
@athiravs7726,This song was epic❤
@carlali2957,Wonderful >>>>>>>>>>>>>>>
@sikandersounshikar5638,Really salman khan yuvaraj
@sadiaafrin2722,"Shreya Ghoshal's voice, A R Rahman's music, beautiful Katrina Kaif ❤. I wish I could go back to that time"
@chillimilli618,End bohat magical Hai awaz hoon main I love that part
@sujanpattanayek1325,❤
@shirulalme6514,Always sallu bhai ...love forever ❤ live long
@vibesofadentist,"It was 2008, I just joined my college and the whole hostel exchanged this song over Bluetooth.. this was played in every room"
@tj_respect,2023❤
@ajayvijay892,Bhai ye wo song hau jo bachpan me ५० rs ka mobile type fm me lead laga ke man se sunre the
@babyabraham0909,Best part from 3:22 to 4:40
@SayimGames,😌😘
@sanketkawadkar3482,This Masterpiece 😍😍😍
@user-xi1iw5fc9m,Love this song❤
@avivinodia1725,"2008- 9xm, class 4th, life was simple back then!"
@ambientwishwalker8908,Haa Salamander Bhoi dost hi reh gaye KitKat ka
@Buisness903,Bhai sab se alag
@vloggingwithsubho2412,I always agree old is gold.  nice song and heart touching song
@hamubaby3648,Nice❤❤❤❤
@amardeepsingh333,My Favorite song ❤
@arnavbawa4374,"aaj kuch naya meme banate hain

aalo pyaz dhania in my head b lyk :"
@basicideas,School time love ❤️
@bhaveshrangari6120,Soothing song ❤
@Naresh-in8vp,Salmaan was really in love with katrina…just look at 4:52❤
@user-mc1bn9so7z,La multi ani din partea mea katrina kaif si felicitari pentru toata intreaga echipa de filmare care au realizat acest mare videoclip minunat si superb din filmul indian sangele apa nu se face alaturi de marele artist indian salman Khan. Din partea unui admirator fan si spectator drag si fidel pentru ca mi-o dedic mi-e speciala nu voua. ❤❤❤🎉🎉🎉.
@richachatterjee7224,This song reminds me my college days ❤
@andreiaoliveirar0sa309,"Linda canção...
⚘🌹⚘⚘⚘"
@tamenima5946,I was at class6 .when dis song enteracting 9xm😢
@mansourally91,THE SONG IT IS SO NICE ❤❤❤
@luckyrkhi2580,मेरा दिल समझता 😢😢😢😢😢😢❤😢😢😢
@riyadj6784,I still don't get how this movie flopped
@theavinashmeena,Now I am 17 year old this was a song that I listened to much when  I was 5 years old
@NomanKhan-ux2sw,Soulfull❤
@dwijenthakker8842,Where is Benny Dayal Now 🥺🥺
@pareshpatil4992,i love you sir nice song 🙏🙏🙏❤️❤️❤️❤️
@CricketHub-zf8nv,Aur abhi ye song recreate hoga to 100 percent Arijit Singh and sreya Ghoshal is perfect
@prapti8810,2023🙌
@Sailor_krunal,Love is in the air ❤❤❤
@hiteshgupta3838,Way ahead of time
@hiyyuuj6347,Beautiful ❤️❤️❤️ song  ❤️❤️ my 💓💓💓 favorite ❤️❤️❤️ beautiful ❤️❤️❤️❤️❤️❤️ good 👌❤️❤️❤️ feelings  my 💓💓💓❤️❤️ love  song
@abhidnath8733,😊😊😊❤❤❤❤
@moonchildwithlove,"Memory card , Bluetooth, hellotone ❤️"
@mdhumaunkabir6431,nostalgia ❤
@chandreshdafda-kl3ek,ha kadach
@e-hanrahamanraihan8043,❤❤❤
@rezenrakib,"Time is Changeable  💔
She live without me"
@Monish-sn2ne,😢so😭😥😇
@mohitboss7546,Vfx better than adipurush 😂😂
@sanjuthegodfather,2023 WALO LIKE MARO
@bhisamyadav2133,Nice
@shahBagbani-wc5sy,"I miss you my this songs 
Old is gold 😢😢😢😢"
@akashthakur-ec8gz,14 yrs old song but still i remember every words of this song
@urmyworld729,These lyrics easy to memorize instead of today's Lyrics
@subhankarchanda99,Which Movie song it was
@Farseem_Riasat,Salman could marry Katrina.
@user-ob1jf8dm4p,The film is one side & this song is one side
@akshaypradhan813,Katrina Bhai ki dost hi reh gayi 😞I can feel you Salman Bhai.
@nilvikasingh2389,Song never gets old but it’s getting better every time I listen to 😢❤
@peekayplayzzz,when i was in class 2 in school i had a deep crush on a girl and while going to school in car i used to listen to this song so much.
@travelonsundays,How many of you have come here after seeing the reel...hit like
@sourabhyadav2707,It's sad watching this Salman didn't get his love 💔
@SalmaSalma-qe7fr,World  best beautiful Jodi hai 😍😍😘😍 dil 😘😘😋😋😋😋
